id,username,created_at,lng,lat,text
1517654288138448896,Mr312,Fri Apr 22 23:59:13 +0000 2022,-80.2333285,25.7823535,Let's go!
1517654289094746112,NedSlanders2,Fri Apr 22 23:59:13 +0000 2022,-87.053494,30.628481,This is what risk management looks like.  Learning to take an L is one of the most important aspects of trading.  I… https://t.co/w1QoYgo23P
1517654299978911747,dosesof_zaina,Fri Apr 22 23:59:16 +0000 2022,-83.1738665,32.6782075,Y’all niggas really be some hoes and be surprised when I say I’ll pass
1517654303917453312,tcgransee,Fri Apr 22 23:59:17 +0000 2022,-82.44269399999999,27.9965945,@krazy_4_kinder @education_24x7 @chipgaines Could design and make a bridge out of pasta/spaghetti and test with increasing weight
1517654304341078016,brianhattab33,Fri Apr 22 23:59:17 +0000 2022,-82.44269399999999,27.9965945,@DaBolt727 Was wondering why @depinto commented such a thing after liking my tweet an hour ago lol
1517654315720130560,scottyssqueeze,Fri Apr 22 23:59:20 +0000 2022,-82.7813495,28.0294185,@ericswalwell wins Twitter today
1517654320543670273,FanStreamJP,Fri Apr 22 23:59:21 +0000 2022,-81.3677725,28.501678499999997,@Chris2cott @RaysFanGio @JPPetersonshow Not sure what “numbers” your talking about but They are still $66 million b… https://t.co/cJtbdIiFO0
1517654323097915392,TonyRichmond17,Fri Apr 22 23:59:21 +0000 2022,-83.804475,27.698681999999998,@asnchz2 Nice
1517654323240517632,TheJackBly,Fri Apr 22 23:59:21 +0000 2022,-83.804475,27.698681999999998,@tyromper HA I like this approach
1517654344698667009,turner4edu,Fri Apr 22 23:59:27 +0000 2022,-83.804475,27.698681999999998,@mrzphd @wfryer @NCCE_EdTech @MicrosoftEDU @wegotwits Such a great session. Tbank you for making the thought provok… https://t.co/oUBlfmFwN2
1517654357545734144,SusanKilleen4,Fri Apr 22 23:59:30 +0000 2022,-82.170186,27.069032999999997,@POTUS Awesome
1517654381969215490,NV96308613,Fri Apr 22 23:59:35 +0000 2022,-83.804475,27.698681999999998,@FoxNews Now they are getting bullied by Death Santis too.
1517654391049924608,TheLaneFloyd,Fri Apr 22 23:59:38 +0000 2022,-83.1738665,32.6782075,Just got Kensington m cotton candy at our neighbor food truck event and it’s taking all my strength to not do this…… https://t.co/i5JN5c08QF
1517654402429067264,FesePorter,Fri Apr 22 23:59:40 +0000 2022,-83.1738665,32.6782075,@chrissstinaa3 😂😂😂😭 I’m Ctfu ya jawn cool I guess
1517654407881629696,FLAjawn,Fri Apr 22 23:59:42 +0000 2022,-81.393653,28.6648035,"@shearer_ronald @TristanSnell You're a twat, thats all there is to it."
1517654410180108292,charlene_woolle,Fri Apr 22 23:59:42 +0000 2022,-85.8764823,30.21590726,"Dinner 🍤 (@ Pompano Joe's in Panama City Beach, FL) https://t.co/0K70CP0oOz"
1517654438068039683,EliteEmpireATH,Fri Apr 22 23:59:49 +0000 2022,-81.3677725,28.501678499999997,Swea fo gaaawd 😂😂 FLAWDA speed just different 🤷🏾‍♂️😂😂
1517654445944983554,KareemRevived,Fri Apr 22 23:59:51 +0000 2022,-83.1738665,32.6782075,We love Faye!
1517654447018631174,CameronThomas60,Fri Apr 22 23:59:51 +0000 2022,-83.804475,27.698681999999998,Started out early today...up and on the field at 6am before school with these guys.#fsusfootball#workeveryday https://t.co/ro5JHZp7Pr
1517654469403680768,tee_time22,Fri Apr 22 23:59:56 +0000 2022,-83.804475,27.698681999999998,Week 2 begins! Panthers vs Generals! #USFL
1517654469487509512,debourbonhorto1,Fri Apr 22 23:59:56 +0000 2022,-82.7425825,27.822598499999998,@thomaslennon Well of course.  It was only slowed for a short time.
1517654473774088195,TrentRoss_,Fri Apr 22 23:59:57 +0000 2022,-83.1738665,32.6782075,@RBPD5015 @JBoggus @RBPD5015 you know @JBoggus already hooked them up during the last home stand!!! 💣💣💣
1517654516220538981,angelaj602,Sat Apr 23 00:00:07 +0000 2022,-83.1738665,32.6782075,@OttoMatticBaby Already saved thanks 😊
1517654517919141894,8433any,Sat Apr 23 00:00:08 +0000 2022,-81.37162,28.542313,Drinks w the girls! https://t.co/kRt6MJDfle
1517654525636657154,_Good_Fella,Sat Apr 23 00:00:10 +0000 2022,-83.30251200000001,30.8560845,Get up jimmy bucks
